Date,Open,High,Low,Close,Volume,Adj Close,,2022-06-17
2022-06-17,170.270,171.180,167.810,167.920,64251.000,167.920
2022-06-16,172.500,175.429,172.010,174.480,21956.000,174.480
2022-06-15,173.090,174.260,171.500,172.518,25131.000,172.518
2022-06-14,167.230,168.980,166.700,168.129,17623.000,168.129
2022-06-13,171.280,171.460,165.870,166.229,68297.000,166.229
2022-06-10,176.100,178.910,172.800,178.880,31003.000,178.880
2022-06-09,178.000,179.770,177.245,178.440,16745.000,178.440
2022-06-08,181.500,182.079,179.220,180.140,28932.000,180.140
2022-06-07,181.660,184.660,181.660,184.110,26184.000,184.110
2022-06-06,186.480,186.980,184.650,186.000,27258.000,186.000
2022-06-03,189.260,189.260,182.480,182.480,25242.000,182.480
2022-06-02,187.770,191.105,186.000,190.720,22615.000,190.720
2022-06-01,186.440,187.063,184.600,185.146,10977.000,185.146
2022-05-31,189.000,189.800,183.076,184.558,24137.000,184.558
2022-05-27,190.480,192.000,190.400,191.990,14119.000,191.990
2022-05-26,185.040,186.990,185.020,186.610,11492.000,186.610
2022-05-25,186.040,186.720,184.880,186.590,14212.000,186.590
2022-05-24,184.650,186.750,184.650,186.448,20560.000,186.448
2022-05-23,185.910,186.980,184.105,185.320,12490.000,185.320
2022-05-20,186.000,188.160,179.020,182.420,31809.000,182.420
2022-05-19,183.320,188.219,182.980,185.840,14062.000,185.840
2022-05-18,189.010,191.190,184.030,184.030,16148.000,184.030
2022-05-17,191.300,192.990,188.100,190.640,25592.000,190.640
2022-05-16,180.700,188.500,180.700,188.150,23635.000,188.150
2022-05-13,179.400,181.830,179.160,179.200,33871.000,179.200
2022-05-12,179.280,179.280,173.180,176.020,98204.000,176.020
2022-05-11,188.800,192.250,187.500,187.630,22339.000,187.630
2022-05-10,190.400,193.500,190.200,191.150,27171.000,191.150
2022-05-09,188.760,198.000,187.580,196.020,132344.000,196.020
2022-05-06,194.690,194.690,185.880,188.800,100739.000,188.800
2022-05-05,207.090,207.440,201.750,202.260,35361.000,202.260
2022-05-04,208.230,209.990,207.130,209.772,14679.000,209.772
2022-05-03,206.510,211.763,206.510,209.180,33927.000,209.180
2022-05-02,208.500,209.510,201.980,205.770,46046.000,205.770
2022-04-29,213.160,215.410,211.020,213.060,46385.000,213.060
2022-04-28,207.390,208.980,205.530,206.780,20368.000,206.780
2022-04-27,206.000,208.120,203.910,205.940,46989.000,205.940
2022-04-26,203.850,208.940,201.390,204.350,44560.000,204.350
2022-04-25,198.950,200.390,195.061,199.000,149594.000,199.000
2022-04-22,222.740,224.080,219.490,219.490,22682.000,219.490
2022-04-21,227.040,229.000,221.860,224.390,39624.000,224.390
2022-04-20,223.070,231.970,223.070,229.000,40359.000,229.000
2022-04-19,220.760,222.410,218.540,221.520,39034.000,221.520
2022-04-18,223.650,229.240,221.980,225.900,90126.000,225.900
2022-04-14,220.000,220.580,217.000,218.660,24405.000,218.660
2022-04-13,222.390,223.240,215.100,216.160,83815.000,216.160
2022-04-12,225.520,225.520,215.421,216.000,78099.000,216.000
2022-04-11,229.070,231.860,224.760,226.840,95401.000,226.840
2022-04-08,224.880,229.489,221.000,225.000,202105.000,225.000
2022-04-07,210.000,210.595,206.560,209.000,34512.000,209.000
2022-04-06,207.730,209.220,201.040,204.590,64532.000,204.590
2022-04-05,213.550,214.900,205.500,205.500,67906.000,205.500
2022-04-04,213.950,213.950,210.770,212.990,33291.000,212.990
2022-04-01,216.150,216.500,209.580,211.930,34924.000,211.930
2022-03-31,210.120,213.000,208.900,208.900,67011.000,208.900
2022-03-30,207.450,210.960,205.509,210.960,186593.000,210.960
2022-03-29,196.990,199.580,192.830,198.620,168438.000,198.620
2022-03-28,208.950,211.230,204.200,207.400,104814.000,207.400
2022-03-25,232.800,233.217,213.800,217.300,138531.000,217.300
2022-03-24,235.000,237.900,233.027,235.930,55267.000,235.930
2022-03-23,237.480,237.720,230.240,234.270,38006.000,234.270
2022-03-22,238.000,238.730,230.010,232.920,58684.000,232.920
2022-03-21,237.820,242.450,233.200,242.450,80739.000,242.450
2022-03-18,234.930,238.270,230.410,231.890,52027.000,231.890
2022-03-17,230.240,236.980,229.064,233.400,123888.000,233.400
2022-03-16,229.740,230.270,220.540,223.610,144597.000,223.610
2022-03-15,226.210,229.557,222.140,226.190,132575.000,226.190
2022-03-14,236.570,236.570,217.060,222.440,349221.000,222.440
2022-03-11,258.450,260.700,255.000,259.750,126240.000,259.750
2022-03-10,274.420,276.700,265.570,271.080,105367.000,271.080
2022-03-09,275.000,288.100,268.000,275.460,210714.000,275.460
2022-03-08,284.310,298.210,271.150,295.000,372119.000,295.000
2022-03-07,276.400,283.600,265.060,279.710,320926.000,279.710
2022-03-04,275.000,281.500,271.000,280.670,246061.000,280.670
2022-03-03,258.580,259.580,253.010,259.580,138070.000,259.580
2022-03-02,244.000,249.980,241.610,249.500,132796.000,249.500
2022-03-01,249.200,253.480,235.032,239.340,115110.000,239.340
2022-02-28,233.280,234.672,228.310,233.490,89375.000,233.490
2022-02-25,219.150,224.100,217.241,221.990,72902.000,221.990
2022-02-24,247.650,247.650,215.190,223.620,281321.000,223.620
2022-02-23,225.000,231.480,224.750,231.480,126583.000,231.480
2022-02-22,224.430,225.040,218.820,220.010,59968.000,220.010
2022-02-18,220.990,220.990,214.480,217.800,23865.000,217.800
2022-02-17,220.890,221.190,217.690,220.570,43773.000,220.570
2022-02-16,212.650,213.220,211.600,213.100,19253.000,213.100
2022-02-15,210.020,210.090,204.010,208.400,45524.000,208.400
2022-02-14,215.720,221.870,214.300,221.200,49479.000,221.200
2022-02-11,205.190,218.482,203.440,216.440,116516.000,216.440
2022-02-10,215.390,217.210,209.020,209.910,20298.000,209.910
2022-02-09,213.780,213.800,210.780,211.850,24905.000,211.850
2022-02-08,210.210,212.430,208.450,208.480,24675.000,208.480
2022-02-07,207.490,211.147,205.460,210.310,46591.000,210.310
2022-02-04,214.000,215.563,213.000,213.020,29109.000,213.020
2022-02-03,220.860,221.335,212.660,215.700,42248.000,215.700
2022-02-02,223.990,224.780,220.280,220.420,44989.000,220.420
2022-02-01,221.850,222.430,217.410,219.211,20566.000,219.211
2022-01-31,226.390,227.530,218.530,219.720,38317.000,219.720
2022-01-28,217.620,222.240,214.730,220.710,49008.000,220.710
2022-01-27,212.690,222.890,212.200,222.130,86194.000,222.130
2022-01-26,215.000,221.530,214.600,217.120,107454.000,217.120
2022-01-25,201.260,205.990,201.035,205.670,107060.000,205.670
2022-01-24,199.600,200.930,195.430,198.860,133627.000,198.860
2022-01-21,198.000,199.478,195.240,195.930,62968.000,195.930
2022-01-20,192.900,193.890,190.222,192.890,53337.000,192.890
2022-01-19,183.990,189.860,183.990,186.070,53134.000,186.070
2022-01-18,176.770,178.500,176.750,176.960,16918.000,176.960
2022-01-14,174.800,178.510,173.530,174.520,14651.000,174.520
2022-01-13,176.540,176.848,173.880,175.310,33387.000,175.310
2022-01-12,180.350,181.160,176.960,178.340,9366.000,178.340
2022-01-11,178.010,179.934,173.000,178.090,51761.000,178.090
2022-01-10,178.290,178.530,176.635,177.640,18623.000,177.640
2022-01-07,176.800,180.570,175.890,179.600,23234.000,179.600
2022-01-06,171.750,174.816,171.000,174.050,44827.000,174.050
2022-01-05,176.640,178.060,172.540,173.980,19340.000,173.980
2022-01-04,176.030,176.688,173.004,174.110,16173.000,174.110
2022-01-03,175.420,176.300,169.190,169.330,29921.000,169.330
2021-12-31,176.040,177.610,173.020,176.170,34613.000,176.170
2021-12-30,184.260,187.450,182.360,182.360,20222.000,182.360
2021-12-29,183.100,185.819,182.930,184.640,29053.000,184.640
2021-12-28,184.330,187.940,184.328,184.980,30444.000,184.980
2021-12-27,183.660,186.000,180.500,183.120,33394.000,183.120
2021-12-23,177.500,182.240,175.500,181.440,35019.000,181.440
2021-12-22,170.790,177.010,170.500,175.960,38282.000,175.960
2021-12-21,169.380,169.380,166.670,166.670,26935.000,166.670
2021-12-20,161.940,162.853,159.420,162.360,39281.000,162.360
2021-12-17,166.000,169.360,162.840,165.350,53405.000,165.350
2021-12-16,155.480,161.480,155.480,160.440,42654.000,160.440
2021-12-15,146.910,149.005,143.060,148.600,79094.000,148.600
2021-12-14,150.280,153.990,149.605,150.560,59719.000,150.560
2021-12-13,163.210,164.655,155.250,156.550,41633.000,156.550
2021-12-10,165.200,165.852,161.360,163.470,30852.000,163.470
2021-12-09,169.690,169.690,163.210,168.370,26125.000,168.370
2021-12-08,171.270,174.510,171.270,172.860,13838.000,172.860
2021-12-07,172.840,174.450,171.955,172.020,17083.000,172.020
2021-12-06,168.310,172.640,164.150,172.640,28984.000,172.640
2021-12-03,168.890,170.160,167.099,167.240,22945.000,167.240
2021-12-02,162.180,166.114,162.180,165.220,27437.000,165.220
2021-12-01,162.920,164.350,161.450,161.780,30275.000,161.780
2021-11-30,164.750,167.840,158.960,160.910,44145.000,160.910
2021-11-29,169.570,169.570,166.030,166.315,103006.000,166.315
2021-11-26,168.630,168.630,157.650,164.068,83435.000,164.068
2021-11-24,173.830,173.830,172.000,172.500,25179.000,172.500
2021-11-23,179.810,179.810,170.960,173.760,69954.000,173.760
2021-11-22,190.180,190.740,181.600,181.800,84794.000,181.800
2021-11-19,193.320,194.746,191.600,191.810,62432.000,191.810
2021-11-18,202.080,202.080,198.160,198.540,21318.000,198.540
2021-11-17,200.950,204.670,200.950,204.670,30333.000,204.670
2021-11-16,201.410,202.500,200.200,200.860,22918.000,200.860
2021-11-15,198.350,202.540,198.350,201.420,49870.000,201.420
2021-11-12,192.500,197.570,191.576,197.030,56457.000,197.030
2021-11-11,192.080,193.500,191.190,192.490,25856.000,192.490
2021-11-10,191.000,192.555,187.500,187.950,33774.000,187.950
2021-11-09,192.820,194.170,188.000,188.050,62132.000,188.050
2021-11-08,191.000,194.488,189.710,193.280,31121.000,193.280
2021-11-05,190.250,190.958,188.450,189.460,24787.000,189.460
2021-11-04,190.650,190.905,185.550,186.570,39673.000,186.570
2021-11-03,185.200,186.750,184.160,186.080,13886.000,186.080
2021-11-02,189.910,189.910,187.470,187.600,9674.000,187.600
2021-11-01,191.990,192.670,190.391,191.710,31579.000,191.710
2021-10-29,183.010,186.460,182.051,185.740,15576.000,185.740
2021-10-28,186.510,187.010,185.000,185.000,25813.000,185.000
2021-10-27,183.780,185.375,180.790,182.220,72993.000,182.220
2021-10-26,187.980,188.200,182.505,186.000,61334.000,186.000
2021-10-25,189.720,193.210,189.720,192.550,31324.000,192.550
2021-10-22,188.370,190.000,187.180,188.720,17820.000,188.720
2021-10-21,188.490,188.750,185.500,188.240,58691.000,188.240
2021-10-20,192.130,194.460,189.980,193.550,36678.000,193.550
2021-10-19,193.020,196.490,193.020,196.380,53676.000,196.380
2021-10-18,187.370,190.680,186.295,187.950,49866.000,187.950
2021-10-15,197.010,197.145,192.336,193.640,54202.000,193.640
2021-10-14,199.230,201.660,198.050,199.000,50066.000,199.000
2021-10-13,192.400,200.800,192.045,196.480,66822.000,196.480
2021-10-12,193.200,194.920,190.380,191.660,85957.000,191.660
2021-10-11,200.020,200.620,196.930,196.970,51194.000,196.970
2021-10-08,191.670,194.830,190.530,193.510,152455.000,193.510
2021-10-07,177.010,186.850,177.010,183.820,42281.000,183.820
2021-10-06,173.220,177.290,172.400,176.840,36367.000,176.840
2021-10-05,176.820,179.563,176.690,177.710,43853.000,177.710
2021-10-04,178.180,179.450,175.001,177.550,26011.000,177.550
2021-10-01,179.420,180.130,177.000,179.610,30016.000,179.610
2021-09-30,176.880,179.120,175.720,178.350,35592.000,178.350
2021-09-29,176.970,177.510,171.950,172.650,30805.000,172.650
2021-09-28,180.020,180.020,173.785,174.850,64979.000,174.850
2021-09-27,182.880,183.660,181.000,182.650,24140.000,182.650
2021-09-24,181.830,183.690,180.660,182.470,50510.000,182.470
2021-09-23,186.070,186.850,183.880,185.771,27935.000,185.771
2021-09-22,185.930,193.010,185.690,188.770,103557.000,188.770
2021-09-21,180.090,180.505,176.970,178.100,37031.000,178.100
2021-09-20,182.050,182.510,173.120,176.730,87531.000,176.730
2021-09-17,190.370,190.370,185.762,187.930,43486.000,187.930
2021-09-16,189.700,191.720,188.130,190.020,42430.000,190.020
2021-09-15,185.010,188.275,184.980,187.990,53752.000,187.990
2021-09-14,187.240,187.240,180.740,184.740,90770.000,184.740
2021-09-13,201.260,201.260,193.250,194.430,71144.000,194.430
2021-09-10,205.220,205.335,198.020,198.500,78127.000,198.500
2021-09-09,209.660,209.750,200.860,203.360,98863.000,203.360
2021-09-08,218.610,218.610,206.640,210.490,97899.000,210.490
2021-09-07,222.810,223.170,219.350,221.080,286043.000,221.080
2021-09-03,223.800,227.720,223.150,226.640,22361.000,226.640
2021-09-02,225.740,225.740,223.140,224.790,18391.000,224.790
2021-09-01,229.040,230.280,226.840,228.300,17995.000,228.300
2021-08-31,232.630,233.650,230.300,231.020,32916.000,231.020
2021-08-30,229.400,233.600,229.400,233.490,329425.000,233.490
2021-08-27,224.580,227.400,224.525,225.416,9147.000,225.416
2021-08-26,222.770,223.568,222.000,222.920,8643.000,222.920
2021-08-25,230.640,230.640,226.250,226.290,26883.000,226.290
2021-08-24,229.620,230.940,229.122,230.640,28325.000,230.640
2021-08-23,220.740,226.010,220.386,222.900,36952.000,222.900
2021-08-20,215.000,215.500,212.164,212.710,31724.000,212.710
2021-08-19,219.610,222.000,215.000,215.960,49917.000,215.960
2021-08-18,231.180,231.210,225.440,226.009,22195.000,226.009
