Date,Performance,Return,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0,PEP:0.250:x1.0,2022-06-01,2022-07-01,M
2022-06-17,0.4832270035,1339.8956251011,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-16,-1.3647915018,1333.4520248385,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-15,0.2844998084,1351.9026776968,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-14,-0.8142638006,1348.0674284453,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-13,-2.2202599451,1359.1343676021,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-10,-0.2731587119,1389.9958895772,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-09,-1.2107458716,1393.8031844017,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-08,-0.6903179980,1410.8854213948,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-07,0.2517204134,1420.6927189296,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-06,-0.3006268513,1417.1255247002,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-03,-0.1644945223,1421.3986306476,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
2022-06-02,-0.1152526814,1423.7406059563,AEP:0.250:x1.0,AMGN:0.250:x1.0,ATVI:0.250:x1.0,CERN:0.250:x1.0
