Date,Performance,Return,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0,2023-05-01,2023-06-01,M
2023-05-25,1.2095176612,1372.0584432132,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-24,0.1908628993,1355.6614782075,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-23,-1.5365834955,1353.0789524886,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-22,-0.4325001496,1374.1945999074,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-19,-0.2363262420,1380.1638104528,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-18,1.2350637046,1383.4332262072,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-17,0.8682083576,1366.5553965017,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-16,0.1903016509,1354.7929707013,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-15,0.1359283932,1352.2196743369,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-12,-0.3220836249,1350.3841189024,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-11,-0.4666163789,1354.7475388846,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-10,1.1424565425,1361.0986481090,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-09,0.0215819929,1345.7243324298,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-08,-0.1252977182,1345.4339609672,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-05,2.3873538947,1347.1218739369,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-04,-0.1991368544,1315.7111915615,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-03,-0.6431029252,1318.3364853694,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-02,-0.6238239407,1326.8696227270,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-05-01,-0.0699782779,1335.1989132031,AAPL:0.250:x1.0,CRM:0.250:x1.0,MCD:0.250:x1.0,MSFT:0.250:x1.0
2023-04-28,1.2686251201,1336.1339167080,AAPL:0.250:x1.0,CRM:0.250:x1.0,CSCO:0.250:x1.0,V:0.250:x1.0
2023-04-27,1.4121478901,1319.3957310312,AAPL:0.250:x1.0,CRM:0.250:x1.0,CSCO:0.250:x1.0,V:0.250:x1.0
2023-04-26,-0.3302605195,1301.0233571439,AAPL:0.250:x1.0,CRM:0.250:x1.0,CSCO:0.250:x1.0,V:0.250:x1.0
2023-04-25,-1.2889188733,1305.3343611868,AAPL:0.250:x1.0,CRM:0.250:x1.0,CSCO:0.250:x1.0,V:0.250:x1.0
2023-04-24,-0.4433734524,1322.3787504781,AAPL:0.250:x1.0,CRM:0.250:x1.0,CSCO:0.250:x1.0,V:0.250:x1.0
2023-04-21,0.1004508961,1328.2679378920,AAPL:0.250:x1.0,CRM:0.250:x1.0,CSCO:0.250:x1.0,V:0.250:x1.0
2023-04-20,-0.8095966368,1326.9350197743,AAPL:0.250:x1.0,CRM:0.250:x1.0,CSCO:0.250:x1.0,V:0.250:x1.0
2023-04-19,-0.9772965305,1337.7655244680,AAPL:0.250:x1.0,CRM:0.250:x1.0,CSCO:0.250:x1.0,V:0.250:x1.0
